,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio,cluster
1823,23,10,C,G1D,13.57142857,4.285714286,1.428571429,9.285714286,0.461538462,0
1824,24,10,D,G3,25.2173913,5.714285714,5.217391304,19.50310559,0.292993631,2
1825,25,10,B,G3,12.17391304,9.523809524,0,2.65010352,1,3
1826,26,10,D,G1S,25.625,6.875,2.5,18.75,0.366666667,2
1827,27,10,A,G2,17.27272727,3.636363636,3.636363636,13.63636364,0.266666667,0
1828,28,10,A,G3,11.30434783,1.904761905,8.695652174,9.399585921,0.202643172,0
1829,29,10,C,G1D,9.285714286,5.714285714,7.142857143,3.571428571,1,3
1830,30,10,D,G3,30.43478261,4.761904762,0.869565217,25.67287785,0.185483871,1
1831,31,10,D,G3,1.739130435,0,2.608695652,1.739130435,0,3
1832,32,10,A,G3,9.565217391,4.761904762,4.347826087,4.803312629,0.99137931,3
1833,33,10,A,G1D,12.85714286,2.857142857,0.714285714,10,0.285714286,0
1834,34,10,A,G1S,11.25,2.5,0,8.75,0.285714286,0
1835,35,10,B,G2,36.36363636,4.545454545,10,31.81818182,0.142857143,1
1836,36,10,A,G1D,15.71428571,0,0.714285714,15.71428571,0,0
1837,37,10,B,G3,33.91304348,9.523809524,6.086956522,24.38923395,0.39049236,2
1838,38,10,A,G3,9.565217391,2.857142857,5.217391304,6.708074534,0.425925926,3
1839,39,10,B,G2,15.45454545,0.909090909,3.636363636,14.54545455,0.0625,0
1840,40,10,A,G3,6.086956522,10.47619048,5.217391304,12,0,0
1841,41,10,D,G1S,13.125,4.375,3.125,8.75,0.5,0
1842,42,10,B,G3,5.217391304,7.619047619,0.869565217,12,0,0
1843,43,10,C,G2,27.27272727,0,1.818181818,27.27272727,0,1
1844,44,10,B,G1D,28.57142857,0.714285714,1.428571429,27.85714286,0.025641026,1
1845,45,10,B,G1S,3.125,1.25,3.75,1.875,0.666666667,3
1846,46,10,C,G1S,26.875,6.875,6.25,20,0.34375,2
1847,47,10,C,G1D,7.142857143,6.428571429,5,0.714285714,1,3
1848,48,10,C,G1D,24.28571429,7.857142857,2.857142857,16.42857143,0.47826087,2
1849,49,10,C,G1D,17.85714286,3.571428571,0,14.28571429,0.25,0
1850,50,10,B,G3,17.39130435,8.571428571,7.826086957,8.819875776,0.971830986,0
1851,51,10,A,G1D,22.85714286,1.428571429,7.142857143,21.42857143,0.066666667,2
1852,52,10,D,G3,21.73913043,0.952380952,7.826086957,20.78674948,0.045816733,2
1853,53,10,B,G1S,20,3.125,5.625,16.875,0.185185185,2
1854,54,10,A,G1D,19.28571429,1.428571429,7.142857143,17.85714286,0.08,2
1855,55,10,C,G3,24.34782609,0.952380952,1.739130435,23.39544513,0.040707965,2
1856,56,10,C,G3,31.30434783,7.619047619,5.217391304,23.68530021,0.321678322,2
1857,57,10,D,G2,6.363636364,7.272727273,3.636363636,11,0,0
1858,58,10,A,G1S,18.125,3.125,6.875,15,0.208333333,0
1859,59,10,B,G2,2.727272727,2.727272727,2.727272727,11,0,0
1860,60,10,A,G1D,8.571428571,3.571428571,2.142857143,5,0.714285714,3
1861,61,10,C,G1S,5,6.875,2.5,4,0,3
1862,62,10,C,G3,9.565217391,2.857142857,5.217391304,6.708074534,0.425925926,3
1863,63,10,B,G3,32.17391304,10.47619048,7.826086957,21.69772257,0.482824427,2
1864,64,10,B,G3,22.60869565,0,6.956521739,22.60869565,0,2
1865,65,10,C,G1D,5,1.428571429,0.714285714,3.571428571,0.4,3
1866,66,10,A,G1S,24.375,6.25,0.625,18.125,0.344827586,2
1867,67,10,C,G3,28.69565217,7.619047619,6.086956522,21.07660455,0.361493124,2
1868,68,10,D,G2,36.36363636,2.727272727,1.818181818,33.63636364,0.081081081,1
1869,69,10,A,G3,13.91304348,1.904761905,9.565217391,12.00828157,0.15862069,0
1870,70,10,D,G2,19.09090909,3.636363636,7.272727273,15.45454545,0.235294118,0
1871,71,10,A,G3,14.7826087,8.571428571,1.739130435,6.211180124,1,3
1872,72,10,D,G1D,30.71428571,5,7.142857143,25.71428571,0.194444444,1
1873,73,10,B,G1S,11.25,1.875,6.875,9.375,0.2,0
1874,74,10,D,G1D,28.57142857,5.714285714,5,22.85714286,0.25,2
1875,75,10,A,G2,27.27272727,6.363636364,3.636363636,20.90909091,0.304347826,2
1876,76,10,A,G1S,15.625,6.875,5.625,8.75,0.785714286,0
1877,77,10,C,G1D,5,0.714285714,6.428571429,4.285714286,0.166666667,3
1878,78,10,B,G1D,0.714285714,0.714285714,3.571428571,7,0,3
1879,79,10,A,G2,28.18181818,0,1.818181818,28.18181818,0,1
1880,80,10,D,G2,39.09090909,3.636363636,0,35.45454545,0.102564103,1
1881,81,10,A,G3,36.52173913,6.666666667,0.869565217,29.85507246,0.223300971,1
1882,82,10,C,G1D,18.57142857,5.714285714,2.142857143,12.85714286,0.444444444,0
1883,83,10,D,G1D,6.428571429,2.142857143,0.714285714,4.285714286,0.5,3
1884,84,10,C,G1D,25.71428571,7.857142857,2.857142857,17.85714286,0.44,2
1885,85,10,D,G1S,0,6.875,0.625,4,0,3
1886,86,10,D,G1S,22.5,5.625,3.75,16.875,0.333333333,2
1887,87,10,B,G2,32.72727273,7.272727273,7.272727273,25.45454545,0.285714286,1
1888,88,10,A,G2,28.18181818,10,2.727272727,18.18181818,0.55,2
1889,89,10,B,G1S,15.625,1.875,5.625,13.75,0.136363636,0
1890,90,10,B,G2,14.54545455,0,2.727272727,14.54545455,0,0
1891,91,10,D,G3,18.26086957,0.952380952,3.47826087,17.30848861,0.055023923,2
1892,92,10,D,G1S,16.25,6.875,3.75,9.375,0.733333333,0
1893,93,10,D,G2,30,0,10,30,0,1
1894,94,10,B,G1D,10.71428571,1.428571429,2.142857143,9.285714286,0.153846154,0
1895,95,10,D,G2,4.545454545,3.636363636,10,0.909090909,1,3
1896,96,10,A,G2,29.09090909,6.363636364,0.909090909,22.72727273,0.28,2
1897,97,10,B,G1D,23.57142857,1.428571429,5,22.14285714,0.064516129,2
1898,98,10,C,G1S,16.875,2.5,0,14.375,0.173913043,0
1899,99,10,B,G3,13.91304348,4.761904762,1.739130435,9.151138716,0.520361991,0
1900,100,10,B,G1S,20.625,6.875,0,13.75,0.5,0
1901,101,10,B,G1D,20,5,7.857142857,15,0.333333333,0
1902,102,10,A,G1D,10,1.428571429,6.428571429,8.571428571,0.166666667,0
1903,103,10,C,G1S,4.375,0.625,1.25,3.75,0.166666667,3
1904,104,10,D,G1D,0,5.714285714,5,7,0,3
1905,105,10,D,G1D,28.57142857,4.285714286,0.714285714,24.28571429,0.176470588,2
1906,106,10,A,G1D,25,0,0.714285714,25,0,1
1907,107,10,D,G1D,2.857142857,0,0,2.857142857,0,3
1908,108,10,C,G1D,25,6.428571429,2.142857143,18.57142857,0.346153846,2
1909,109,10,D,G1D,25.71428571,6.428571429,0.714285714,19.28571429,0.333333333,2
1910,110,10,D,G2,17.27272727,7.272727273,5.454545455,10,0.727272727,0
1911,111,10,C,G3,27.82608696,5.714285714,6.086956522,22.11180124,0.258426966,2
1912,112,10,A,G2,14.54545455,0,7.272727273,14.54545455,0,0
1913,113,10,B,G1S,5.625,1.25,0.625,4.375,0.285714286,3
1914,114,10,D,G2,10.90909091,4.545454545,8.181818182,6.363636364,0.714285714,3
1915,115,10,C,G3,32.17391304,5.714285714,4.347826087,26.45962733,0.215962441,1
1916,116,10,D,G2,14.54545455,7.272727273,8.181818182,7.272727273,1,3
1917,117,10,B,G1D,4.285714286,5,7.142857143,7,0,3
1918,118,10,D,G1D,30,2.142857143,7.142857143,27.85714286,0.076923077,1
1919,119,10,A,G1S,4.375,0.625,6.875,3.75,0.166666667,3
1920,120,10,B,G1D,11.42857143,5,5,6.428571429,0.777777778,3
1921,121,10,B,G2,13.63636364,1.818181818,1.818181818,11.81818182,0.153846154,0
1922,122,10,D,G3,1.739130435,3.80952381,5.217391304,12,0,0
1923,123,10,C,G1S,26.875,5,4.375,21.875,0.228571429,2
1924,124,10,D,G1D,14.28571429,0,7.857142857,14.28571429,0,0
1925,125,10,D,G1S,5.625,5.625,0,4,0,3
1926,126,10,B,G3,0,6.666666667,7.826086957,12,0,0
1927,127,10,A,G3,31.30434783,0,0,31.30434783,0,1
1928,128,10,D,G1D,25,5,0.714285714,20,0.25,2
1929,129,10,A,G2,30.90909091,10,10,20.90909091,0.47826087,2
1930,130,10,C,G1S,23.125,6.875,1.25,16.25,0.423076923,2
1931,131,10,D,G3,22.60869565,3.80952381,3.47826087,18.79917184,0.202643172,2
1932,132,10,A,G1S,23.125,5,3.75,18.125,0.275862069,2
1933,133,10,B,G1D,7.857142857,0.714285714,7.857142857,7.142857143,0.1,3
1934,134,10,B,G1D,6.428571429,4.285714286,1.428571429,2.142857143,1,3
1935,135,10,D,G2,32.72727273,0,3.636363636,32.72727273,0,1
1936,136,10,B,G1S,15.625,0,5.625,15.625,0,0
1937,137,10,D,G1D,30.71428571,3.571428571,6.428571429,27.14285714,0.131578947,1
1938,138,10,A,G2,36.36363636,3.636363636,4.545454545,32.72727273,0.111111111,1
1939,139,10,A,G2,23.63636364,8.181818182,4.545454545,15.45454545,0.529411765,0
1940,140,10,A,G1D,24.28571429,2.142857143,3.571428571,22.14285714,0.096774194,2
1941,141,10,A,G1S,23.75,6.25,0.625,17.5,0.357142857,2
1942,142,10,C,G1D,25,7.142857143,6.428571429,17.85714286,0.4,2
1943,143,10,D,G2,25.45454545,0.909090909,10,24.54545455,0.037037037,2
1944,144,10,B,G3,24.34782609,3.80952381,6.086956522,20.53830228,0.185483871,2
1945,145,10,A,G2,6.363636364,2.727272727,6.363636364,3.636363636,0.75,3
1946,146,10,C,G2,8.181818182,6.363636364,8.181818182,1.818181818,1,3
1947,147,10,C,G3,8.695652174,9.523809524,8.695652174,12,0,0
1948,148,10,A,G1S,19.375,3.125,2.5,16.25,0.192307692,2
1949,149,10,B,G2,19.09090909,4.545454545,3.636363636,14.54545455,0.3125,0
1950,150,10,B,G1D,27.85714286,2.142857143,2.857142857,25.71428571,0.083333333,1
1951,151,10,D,G1D,16.42857143,2.857142857,7.857142857,13.57142857,0.210526316,0
1952,152,10,D,G1S,2.5,3.75,1.875,4,0,3
1953,153,10,C,G1S,19.375,1.875,4.375,17.5,0.107142857,2
1954,154,10,B,G2,8.181818182,2.727272727,5.454545455,5.454545455,0.5,3
1955,155,10,A,G2,14.54545455,5.454545455,2.727272727,9.090909091,0.6,0
1956,156,10,A,G1D,0.714285714,2.857142857,5.714285714,7,0,3
1957,157,10,A,G1S,26.25,1.25,5.625,25,0.05,1
1958,158,10,B,G2,11.81818182,1.818181818,0,10,0.181818182,0
1959,159,10,B,G1D,30,7.857142857,5.714285714,22.14285714,0.35483871,2
1960,160,10,D,G2,9.090909091,0.909090909,6.363636364,8.181818182,0.111111111,3
1961,161,10,A,G1D,25.71428571,5,0,20.71428571,0.24137931,2
1962,162,10,B,G2,0,4.545454545,3.636363636,11,0,0
1963,163,10,D,G3,36.52173913,0,6.086956522,36.52173913,0,1
1964,164,10,A,G1D,7.142857143,6.428571429,3.571428571,0.714285714,1,3
1965,165,10,B,G1S,0.625,5,0,4,0,3
1966,166,10,B,G2,14.54545455,5.454545455,6.363636364,9.090909091,0.6,0
1967,167,10,D,G1D,4.285714286,6.428571429,7.857142857,7,0,3
1968,168,10,B,G1D,30.71428571,0.714285714,5,30,0.023809524,1
1969,169,10,A,G1D,0,2.857142857,7.857142857,7,0,3
1970,170,10,C,G1D,18.57142857,0,1.428571429,18.57142857,0,2
1971,171,10,D,G3,34.7826087,4.761904762,8.695652174,30.02070393,0.15862069,1
1972,172,10,D,G1S,3.75,1.25,3.125,2.5,0.5,3
1973,173,10,D,G3,13.04347826,1.904761905,0.869565217,11.13871636,0.171003717,0
1974,174,10,A,G1D,25,3.571428571,3.571428571,21.42857143,0.166666667,2
1975,175,10,A,G3,26.95652174,9.523809524,2.608695652,17.43271222,0.54631829,2
1976,176,10,A,G2,17.27272727,5.454545455,10,11.81818182,0.461538462,0
1977,177,10,A,G2,10,1.818181818,5.454545455,8.181818182,0.222222222,3
1978,178,10,C,G3,19.13043478,6.666666667,2.608695652,12.46376812,0.534883721,0
1979,179,10,B,G1D,10,0,3.571428571,10,0,0
1980,180,10,A,G1D,17.85714286,4.285714286,4.285714286,13.57142857,0.315789474,0
1981,181,10,B,G3,24.34782609,1.904761905,0.869565217,22.44306418,0.084870849,2
1982,182,10,A,G1D,30,2.142857143,6.428571429,27.85714286,0.076923077,1
1983,183,10,A,G3,5.217391304,7.619047619,0,12,0,0
1984,184,10,B,G1D,22.14285714,1.428571429,7.142857143,20.71428571,0.068965517,2
1985,185,10,A,G3,6.956521739,4.761904762,0.869565217,2.194616977,1,3
1986,186,10,D,G1D,12.85714286,6.428571429,7.857142857,6.428571429,1,3
1987,187,10,C,G1D,11.42857143,4.285714286,0,7.142857143,0.6,3
1988,188,10,C,G2,0.909090909,3.636363636,10,11,0,0
1989,189,10,B,G1S,18.75,6.875,1.875,11.875,0.578947368,0
1990,190,10,D,G3,11.30434783,4.761904762,9.565217391,6.542443064,0.727848101,3
1991,191,10,C,G2,11.81818182,5.454545455,0,6.363636364,0.857142857,3
1992,192,10,C,G2,9.090909091,0,3.636363636,9.090909091,0,0
1993,193,10,D,G1D,22.85714286,0,5,22.85714286,0,2
1994,194,10,A,G2,30,9.090909091,9.090909091,20.90909091,0.434782609,2
1995,195,10,B,G2,20,4.545454545,1.818181818,15.45454545,0.294117647,0
1996,196,10,B,G1D,2.857142857,7.142857143,1.428571429,7,0,3
1997,197,10,D,G1D,2.857142857,7.857142857,3.571428571,7,0,3
1998,198,10,A,G1S,14.375,4.375,1.25,10,0.4375,0
1999,199,10,C,G1D,10,2.142857143,2.142857143,7.857142857,0.272727273,3
2000,0,11,B,G1S,1.875,5,3.125,4,0,3
2001,1,11,D,G1D,2.857142857,4.285714286,0.714285714,7,0,3
2002,2,11,B,G1S,8.75,2.5,3.125,6.25,0.4,3
2003,3,11,C,G3,27.82608696,4.761904762,0.869565217,23.06418219,0.206463196,2
2004,4,11,A,G1S,5,5.625,1.25,4,0,3
2005,5,11,B,G1S,0.625,0.625,0,4,0,3
2006,6,11,D,G1D,7.142857143,2.857142857,2.857142857,4.285714286,0.666666667,3
2007,7,11,D,G2,4.545454545,10,3.636363636,11,0,0
2008,8,11,C,G1D,7.857142857,7.142857143,5.714285714,0.714285714,1,3
2009,9,11,B,G1D,12.14285714,5.714285714,0.714285714,6.428571429,0.888888889,3
2010,10,11,A,G1S,8.125,0,6.25,8.125,0,3
2011,11,11,C,G1S,12.5,0.625,6.25,11.875,0.052631579,0
2012,12,11,C,G2,5.454545455,10,0.909090909,11,0,0
2013,13,11,D,G1D,30,4.285714286,0.714285714,25.71428571,0.166666667,1
2014,14,11,D,G1D,15.71428571,1.428571429,7.857142857,14.28571429,0.1,0
2015,15,11,B,G1S,21.25,0.625,6.25,20.625,0.03030303,2
2016,16,11,B,G1S,6.875,4.375,2.5,2.5,1,3
2017,17,11,C,G1D,22.14285714,5,4.285714286,17.14285714,0.291666667,2
2018,18,11,D,G1S,23.75,0.625,6.25,23.125,0.027027027,2
2019,19,11,C,G2,10,0.909090909,6.363636364,9.090909091,0.1,0
2020,20,11,C,G1S,11.875,5,1.875,6.875,0.727272727,3
2021,21,11,B,G1S,13.75,5,1.875,8.75,0.571428571,0
2022,22,11,D,G2,18.18181818,2.727272727,0,15.45454545,0.176470588,0
2023,23,11,C,G1D,30,5.714285714,5.714285714,24.28571429,0.235294118,2
2024,24,11,D,G3,13.04347826,10.47619048,6.956521739,2.567287785,1,3
2025,25,11,B,G3,36.52173913,7.619047619,6.086956522,28.90269151,0.263610315,1
2026,26,11,D,G1S,10.625,0.625,5.625,10,0.0625,0
2027,27,11,A,G2,29.09090909,0.909090909,0,28.18181818,0.032258065,1
2028,28,11,A,G3,19.13043478,8.571428571,1.739130435,10.55900621,0.811764706,0
2029,29,11,C,G1D,13.57142857,0.714285714,7.857142857,12.85714286,0.055555556,0
2030,30,11,D,G3,28.69565217,8.571428571,5.217391304,20.1242236,0.425925926,2
2031,31,11,D,G3,32.17391304,9.523809524,4.347826087,22.65010352,0.42047532,2
2032,32,11,A,G3,18.26086957,4.761904762,1.739130435,13.4989648,0.352760736,0
2033,33,11,A,G1D,20,0.714285714,2.857142857,19.28571429,0.037037037,2
2034,34,11,A,G1S,9.375,1.875,2.5,7.5,0.25,3
2035,35,11,B,G2,21.81818182,1.818181818,3.636363636,20,0.090909091,2
2036,36,11,A,G1D,11.42857143,7.142857143,1.428571429,4.285714286,1,3
2037,37,11,B,G3,16.52173913,10.47619048,7.826086957,6.045548654,1,3
2038,38,11,A,G3,0,3.80952381,4.347826087,12,0,0
2039,39,11,B,G2,16.36363636,2.727272727,9.090909091,13.63636364,0.2,0
2040,40,11,A,G3,25.2173913,5.714285714,3.47826087,19.50310559,0.292993631,2
2041,41,11,D,G1S,10,3.75,3.75,6.25,0.6,3
2042,42,11,B,G3,19.13043478,6.666666667,7.826086957,12.46376812,0.534883721,0
2043,43,11,C,G2,32.72727273,5.454545455,4.545454545,27.27272727,0.2,1
2044,44,11,B,G1D,12.14285714,6.428571429,0.714285714,5.714285714,1,3
2045,45,11,B,G1S,8.125,3.75,2.5,4.375,0.857142857,3
2046,46,11,C,G1S,22.5,2.5,5.625,20,0.125,2
2047,47,11,C,G1D,20.71428571,2.857142857,6.428571429,17.85714286,0.16,2
2048,48,11,C,G1D,26.42857143,5,3.571428571,21.42857143,0.233333333,2
2049,49,11,C,G1D,9.285714286,2.857142857,5,6.428571429,0.444444444,3
2050,50,11,B,G3,18.26086957,1.904761905,7.826086957,16.35610766,0.116455696,2
2051,51,11,A,G1D,23.57142857,5,6.428571429,18.57142857,0.269230769,2
2052,52,11,D,G3,24.34782609,0.952380952,9.565217391,23.39544513,0.040707965,2
2053,53,11,B,G1S,26.25,3.125,1.25,23.125,0.135135135,2
2054,54,11,A,G1D,3.571428571,0.714285714,5,2.857142857,0.25,3
2055,55,11,C,G3,14.7826087,0,4.347826087,14.7826087,0,0
2056,56,11,C,G3,13.91304348,9.523809524,5.217391304,4.389233954,1,3
2057,57,11,D,G2,29.09090909,0,6.363636364,29.09090909,0,1
2058,58,11,A,G1S,21.875,2.5,6.25,19.375,0.129032258,2
2059,59,11,B,G2,33.63636364,3.636363636,1.818181818,30,0.121212121,1
2060,60,11,A,G1D,22.85714286,2.857142857,4.285714286,20,0.142857143,2
2061,61,11,C,G1S,4.375,5.625,1.875,4,0,3
2062,62,11,C,G3,13.91304348,8.571428571,9.565217391,5.341614907,1,3
2063,63,11,B,G3,30.43478261,0.952380952,3.47826087,29.48240166,0.032303371,1
2064,64,11,B,G3,7.826086957,0.952380952,6.086956522,6.873706004,0.138554217,3
2065,65,11,C,G1D,7.857142857,5.714285714,4.285714286,2.142857143,1,3
2066,66,11,A,G1S,18.125,5.625,2.5,12.5,0.45,0
2067,67,11,C,G3,0,7.619047619,9.565217391,12,0,0
2068,68,11,D,G2,10,5.454545455,3.636363636,4.545454545,1,3
2069,69,11,A,G3,4.347826087,8.571428571,4.347826087,12,0,0
2070,70,11,D,G2,37.27272727,0,3.636363636,37.27272727,0,1
2071,71,11,A,G3,0.869565217,3.80952381,5.217391304,12,0,0
2072,72,11,D,G1D,17.14285714,0,6.428571429,17.14285714,0,2
2073,73,11,B,G1S,0,3.125,0.625,4,0,3
2074,74,11,D,G1D,29.28571429,3.571428571,2.142857143,25.71428571,0.138888889,1
2075,75,11,A,G2,13.63636364,6.363636364,3.636363636,7.272727273,0.875,3
2076,76,11,A,G1S,4.375,1.875,0,2.5,0.75,3
2077,77,11,C,G1D,6.428571429,3.571428571,0,2.857142857,1,3
2078,78,11,B,G1D,0,1.428571429,0,7,0,3
2079,79,11,A,G2,30.90909091,7.272727273,2.727272727,23.63636364,0.307692308,2
2080,80,11,D,G2,36.36363636,3.636363636,3.636363636,32.72727273,0.111111111,1
2081,81,11,A,G3,8.695652174,9.523809524,7.826086957,12,0,0
2082,82,11,C,G1D,30,1.428571429,2.142857143,28.57142857,0.05,1
2083,83,11,D,G1D,21.42857143,7.857142857,5.714285714,13.57142857,0.578947368,0
2084,84,11,C,G1D,3.571428571,2.142857143,4.285714286,1.428571429,1,3
2085,85,11,D,G1S,10,3.125,1.875,6.875,0.454545455,3
2086,86,11,D,G1S,6.25,0.625,2.5,5.625,0.111111111,3
2087,87,11,B,G2,38.18181818,4.545454545,9.090909091,33.63636364,0.135135135,1
2088,88,11,A,G2,1.818181818,7.272727273,0.909090909,11,0,0
2089,89,11,B,G1S,5.625,2.5,3.125,3.125,0.8,3
2090,90,11,B,G2,20.90909091,5.454545455,3.636363636,15.45454545,0.352941176,0
2091,91,11,D,G3,23.47826087,4.761904762,6.086956522,18.71635611,0.254424779,2
2092,92,11,D,G1S,11.875,5,1.25,6.875,0.727272727,3
2093,93,11,D,G2,0,0,2.727272727,11,0,0
2094,94,11,B,G1D,17.14285714,6.428571429,0,10.71428571,0.6,0
2095,95,11,D,G2,15.45454545,9.090909091,5.454545455,6.363636364,1,3
2096,96,11,A,G2,5.454545455,6.363636364,7.272727273,11,0,0
2097,97,11,B,G1D,3.571428571,0,3.571428571,3.571428571,0,3
2098,98,11,C,G1S,15.625,1.875,5.625,13.75,0.136363636,0
2099,99,11,B,G3,27.82608696,7.619047619,8.695652174,20.20703934,0.37704918,2
2100,100,11,B,G1S,0,1.25,5,4,0,3
2101,101,11,B,G1D,0.714285714,7.142857143,4.285714286,7,0,3
2102,102,11,A,G1D,28.57142857,1.428571429,7.857142857,27.14285714,0.052631579,1
2103,103,11,C,G1S,10.625,3.75,1.875,6.875,0.545454545,3
2104,104,11,D,G1D,1.428571429,1.428571429,1.428571429,7,0,3
2105,105,11,D,G1D,30.71428571,3.571428571,0,27.14285714,0.131578947,1
2106,106,11,A,G1D,0.714285714,3.571428571,5,7,0,3
2107,107,11,D,G1D,24.28571429,7.857142857,6.428571429,16.42857143,0.47826087,2
2108,108,11,C,G1D,23.57142857,1.428571429,1.428571429,22.14285714,0.064516129,2
2109,109,11,D,G1D,6.428571429,5,5.714285714,1.428571429,1,3
2110,110,11,D,G2,2.727272727,3.636363636,9.090909091,11,0,0
2111,111,11,C,G3,0,0.952380952,4.347826087,12,0,0
2112,112,11,A,G2,6.363636364,10,1.818181818,11,0,0
2113,113,11,B,G1S,26.25,0.625,1.25,25.625,0.024390244,1
2114,114,11,D,G2,35.45454545,0,4.545454545,35.45454545,0,1
2115,115,11,C,G3,9.565217391,6.666666667,6.086956522,2.898550725,1,3
2116,116,11,D,G2,17.27272727,7.272727273,7.272727273,10,0.727272727,0
2117,117,11,B,G1D,4.285714286,4.285714286,2.142857143,7,0,3
2118,118,11,D,G1D,17.85714286,0,7.857142857,17.85714286,0,2
2119,119,11,A,G1S,5,6.875,2.5,4,0,3
2120,120,11,B,G1D,22.14285714,4.285714286,5,17.85714286,0.24,2
2121,121,11,B,G2,39.09090909,8.181818182,0.909090909,30.90909091,0.264705882,1
2122,122,11,D,G3,4.347826087,5.714285714,9.565217391,12,0,0
2123,123,11,C,G1S,10.625,3.125,5.625,7.5,0.416666667,3
2124,124,11,D,G1D,28.57142857,5,6.428571429,23.57142857,0.212121212,2
2125,125,11,D,G1S,21.875,4.375,1.25,17.5,0.25,2
2126,126,11,B,G3,37.39130435,8.571428571,3.47826087,28.81987578,0.297413793,1
2127,127,11,A,G3,19.13043478,9.523809524,0.869565217,9.606625259,0.99137931,0
2128,128,11,D,G1D,30.71428571,7.142857143,0,23.57142857,0.303030303,2
2129,129,11,A,G2,38.18181818,4.545454545,5.454545455,33.63636364,0.135135135,1
2130,130,11,C,G1S,14.375,2.5,1.875,11.875,0.210526316,0
2131,131,11,D,G3,26.08695652,6.666666667,4.347826087,19.42028986,0.343283582,2
2132,132,11,A,G1S,6.25,3.125,5.625,3.125,1,3
2133,133,11,B,G1D,28.57142857,7.142857143,4.285714286,21.42857143,0.333333333,2
2134,134,11,B,G1D,1.428571429,5,2.857142857,7,0,3
2135,135,11,D,G2,32.72727273,2.727272727,0.909090909,30,0.090909091,1
2136,136,11,B,G1S,3.125,3.75,0.625,4,0,3
2137,137,11,D,G1D,3.571428571,5,2.857142857,7,0,3
2138,138,11,A,G2,32.72727273,0,9.090909091,32.72727273,0,1
2139,139,11,A,G2,39.09090909,0,1.818181818,39.09090909,0,1
2140,140,11,A,G1D,28.57142857,1.428571429,6.428571429,27.14285714,0.052631579,1
2141,141,11,A,G1S,6.25,0.625,1.25,5.625,0.111111111,3
2142,142,11,C,G1D,26.42857143,1.428571429,0.714285714,25,0.057142857,1
2143,143,11,D,G2,24.54545455,4.545454545,7.272727273,20,0.227272727,2
2144,144,11,B,G3,4.347826087,3.80952381,6.956521739,0.538302277,1,3
2145,145,11,A,G2,10,6.363636364,9.090909091,3.636363636,1,3
2146,146,11,C,G2,5.454545455,8.181818182,1.818181818,11,0,0
2147,147,11,C,G3,36.52173913,10.47619048,3.47826087,26.04554865,0.402225755,1
2148,148,11,A,G1S,16.25,3.125,1.25,13.125,0.238095238,0
2149,149,11,B,G2,25.45454545,10,10,15.45454545,0.647058824,0
2150,150,11,B,G1D,15.71428571,2.142857143,2.142857143,13.57142857,0.157894737,0
2151,151,11,D,G1D,18.57142857,7.142857143,0.714285714,11.42857143,0.625,0
2152,152,11,D,G1S,20.625,1.25,5,19.375,0.064516129,2
2153,153,11,C,G1S,6.25,3.125,2.5,3.125,1,3
2154,154,11,B,G2,7.272727273,2.727272727,6.363636364,4.545454545,0.6,3
2155,155,11,A,G2,3.636363636,7.272727273,4.545454545,11,0,0
2156,156,11,A,G1D,30.71428571,1.428571429,4.285714286,29.28571429,0.048780488,1
2157,157,11,A,G1S,4.375,6.875,1.875,4,0,3
2158,158,11,B,G2,4.545454545,0,10,4.545454545,0,3
2159,159,11,B,G1D,14.28571429,4.285714286,4.285714286,10,0.428571429,0
2160,160,11,D,G2,13.63636364,9.090909091,8.181818182,4.545454545,1,3
2161,161,11,A,G1D,29.28571429,7.857142857,3.571428571,21.42857143,0.366666667,2
2162,162,11,B,G2,29.09090909,3.636363636,0,25.45454545,0.142857143,1
2163,163,11,D,G3,27.82608696,9.523809524,6.956521739,18.30227743,0.520361991,2
2164,164,11,A,G1D,26.42857143,6.428571429,2.142857143,20,0.321428571,2
2165,165,11,B,G1S,15,0.625,5.625,14.375,0.043478261,0
2166,166,11,B,G2,30.90909091,3.636363636,10,27.27272727,0.133333333,1
2167,167,11,D,G1D,21.42857143,0,7.857142857,21.42857143,0,2
2168,168,11,B,G1D,0,7.857142857,1.428571429,7,0,3
2169,169,11,A,G1D,5,2.142857143,4.285714286,2.857142857,0.75,3
2170,170,11,C,G1D,30,0.714285714,4.285714286,29.28571429,0.024390244,1
2171,171,11,D,G3,27.82608696,10.47619048,0.869565217,17.34989648,0.603818616,2
2172,172,11,D,G1S,10.625,0,6.875,10.625,0,0
2173,173,11,D,G3,17.39130435,10.47619048,1.739130435,6.915113872,1,3
2174,174,11,A,G1D,10,7.142857143,0,2.857142857,1,3
2175,175,11,A,G3,35.65217391,2.857142857,8.695652174,32.79503106,0.087121212,1
2176,176,11,A,G2,8.181818182,1.818181818,10,6.363636364,0.285714286,3
2177,177,11,A,G2,0.909090909,6.363636364,4.545454545,11,0,0
2178,178,11,C,G3,2.608695652,9.523809524,2.608695652,12,0,0
2179,179,11,B,G1D,12.14285714,1.428571429,0.714285714,10.71428571,0.133333333,0
2180,180,11,A,G1D,17.14285714,2.857142857,7.142857143,14.28571429,0.2,0
2181,181,11,B,G3,4.347826087,5.714285714,9.565217391,12,0,0
